Job No,Corpus,Model,Configuration,,FPR/article,FNR/article,TPR/article,TNR/article,FPR/tag,FNR/tag,Magic Number,Sum,Product,Date,0.1385ln(x)+y,,,,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1000,750] ReLU Adam 1e-5",,0.373035290229172,1.00335190713816,,,0.15397371460381,0.414142640772593,,0.568116355376403,0.063767080775588,,0.155012828262022,1000,750,0.501282826202157,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1200,1000] ReLU Adam 1e-5",,0.368720563034176,1.00616851506561,,,0.152192771644479,0.415305221355533,,0.567497993000012,0.063206452716523,,0.154564106543488,1200,1000,0.45641065434881,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1200,800] ReLU Adam 1e-5",,0.344718321244193,1.02582728876338,,,0.142285627671715,0.423419559301795,,0.56570518697351,0.060246517763737,,0.153355808384538,1200,800,0.335580838453838,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1200,600] ReLU Adam 1e-5",,0.377357202648473,1.00338424064753,,,0.155757623329935,0.414155986723162,,0.569913610053096,0.064507952179864,,0.15662158326769,1200,600,0.662158326768976,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1200,400] ReLU Adam 1e-5",,0.353437590937995,1.02480698691211,,,0.145884585675292,0.422998420417158,,0.56888300609245,0.06170894930386,,0.156394302580616,1200,400,0.639430258061626,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1200,200] ReLU Adam 1e-5",,0.336839722794046,1.05442088888409,,,0.139033664382945,0.435221828255429,,0.574255492638374,0.060510485601797,,0.16195590108178,1200,200,1.19559010817802,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1000,1000] ReLU Adam 1e-5",,,,,,,,,,,,,,,,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1000,800] ReLU Adam 1e-5",,0.356236235804691,1.01700383331716,,,0.147039751841253,0.419777597679716,,0.566817349520969,0.061723993791343,,0.154265853011787,1000,800,0.42658530117868,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1000,600] ReLU Adam 1e-5",,0.336401424111457,1.04572676747536,,,0.138852752608558,0.43163325043563,,0.570486003044188,0.059933464940366,,0.158186988544195,1000,600,0.818698854419456,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1000,400] ReLU Adam 1e-5",,0.360845557196181,1.01780139321499,,,0.148942291239106,0.420106797793765,,0.569049089032871,0.062571669028527,,0.156375602601398,1000,400,0.637560260139804,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1000,200] ReLU Adam 1e-5",,0.356455385145985,1.03736316638464,,,0.147130207728446,0.428181097888316,,0.575311305616762,0.062998373877702,,0.162754529427974,1000,200,1.27545294279743,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,800,800] ReLU Adam 1e-5",,0.35941929017169,1.01855224915483,,,0.148353586530651,0.420416720423655,,0.568770306954306,0.062370328312303,,0.156137009662858,800,800,0.613700966285821,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,800,600] ReLU Adam 1e-5",,0.361790414192255,1.01720861220985,,,0.149332289572415,0.419862122033325,,0.56919441160574,0.062698971987969,,0.156493108558203,800,600,0.64931085582028,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,800,400] ReLU Adam 1e-5",,0.337188206172826,1.04459868725951,,,0.139177504072416,0.431167625049092,,0.570345129121508,0.060008833891164,,0.158044911383926,800,400,0.804491138392601,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,800,200] ReLU Adam 1e-5",,0.338298323327908,1.05738120129765,,,0.139635715041969,0.43644372417424,,0.576079439216209,0.06094313150065,,0.163776241983531,800,200,1.3776241983531,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,600,600] ReLU Adam 1e-5",,0.385013059145173,0.998958142475812,,,0.158917647848115,0.412329074378536,,0.571246722226651,0.065526366639627,,0.157576447241991,600,600,0.757644724199082,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,600,400] ReLU Adam 1e-5",,0.344901544463964,1.04236048988859,,,0.142361254724942,0.430243788693005,,0.572605043417947,0.061250045595949,,0.160253633151396,600,400,1.02536331513961,
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,600,200] ReLU Adam 1e-5",,0.330006574480238,1.07000204778892,,,0.136213220162588,0.441653093546536,,0.577866313709124,0.060158990066743,,0.165548658695261,600,200,1.55486586952605,
17341983,Spacey,doc2vec + NN,"100% embed size 2000, 40 epochs [1200,800] ReLU Adam 1e-5",,0.384761576294507,1.26908305760035,,,0.158813846010352,0.523825594086396,,0.682639440096748,0.083190757235518,,0.268982471954425,,,,
,Spacey,doc2vec/TF-IDF + NN,,0.4,,,,,0.21236994288328,0.367709301738451,,0.580079244621731,0.078090403407846,17-Jul,0.153113868398878,,,,
,Spacey,doc2vec/TF-IDF + NN,,0.3,,,,,0.301992402258531,0.318156166556274,,0.620148568814805,0.096080745031695,,0.152322717885156,,,,
,Spacey,doc2vec/TF-IDF + NN,,0.2,,,,,0.458527261872584,0.262956703566305,,0.721483965438889,0.120572817277299,,0.154963332630095,,,,
,Spacey,doc2vec/TF-IDF + NN,,0.1,,,,,0.832254164946432,0.192587004238458,,1.02484116918489,0.160281336392013,,0.167155994601881,,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [500,500] ReLU Adam 1e-5",,0.349165975088827,1.40799499908388,,,0.14412143731672,0.581162763499795,,0.725284200816515,0.083758012790548,,0.312874549216396,A,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [1000,500] ReLU Adam 1e-5",,0.362534084907795,1.38323471612975,,,0.149639246435513,0.570942731130346,,0.720581977565859,0.085435440044179,,0.30785811623741,B,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [1000,1000] ReLU Adam 1e-5",,0.367890669626979,1.38224315517569,,,0.151850225579862,0.570533455312878,,0.722383680892741,0.086635633890119,,0.309480261943157,,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [1500,500] ReLU Adam 1e-5",,0.375564489184441,1.37185691344319,,,0.155017664515025,0.566246439413274,,0.721264103928299,0.087778200577795,,0.308052495167127,C,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [1500,1000] ReLU Adam 1e-5",,0.390836683444165,1.35843132182978,,,0.161321401834023,0.560704904160133,,0.722026305994156,0.090453701154324,,0.308031512395019,,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [1500,1500] ReLU Adam 1e-5",,0.407477662933942,1.35265799410093,,,0.16819011772713,0.558321910541781,,0.726512028268911,0.093904227863658,,0.311423460892286,,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2000,500] ReLU Adam 1e-5",,0.395751376868607,1.35288432866653,,,0.163349986320588,0.558415332195768,,0.721765318516356,0.091217136875385,,0.307472691077862,D,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2000,1000] ReLU Adam 1e-5",,0.391354019594106,1.36659014402782,,,0.161534937043135,0.564072532353842,,0.725607469396977,0.09111742100154,,0.311582346722312,,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2000,1500] ReLU Adam 1e-5",,0.388469152035753,1.36228978728143,,,0.160344181675655,0.562297520928096,,0.722641702603752,0.090161135851465,,0.308782600474424,,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2000,2000] ReLU Adam 1e-5",,0.443439710579165,1.32890364254946,,,0.183033780527216,0.548517085523382,,0.731550866050598,0.100397155847115,,0.313332375330236,,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2500,500] ReLU Adam 1e-5",,0.393236548361948,1.34878875081282,,,0.16231196794296,0.556724845123627,,0.719036813066586,0.090363105214755,,0.304899288268783,E,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2500,1000] ReLU Adam 1e-5",,0.419232689896496,1.334881749171,,,0.173042112200844,0.550984603495343,,0.724026715696187,0.095343539578979,,0.308025093194517,,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2500,1500] ReLU Adam 1e-5",,0.410305048697857,1.35256458618496,,,0.169357146960263,0.558283355573466,,0.727640502533729,0.094549276295324,,0.31234260405831,,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2500,2000] ReLU Adam 1e-5",,0.426967583860549,1.33687564891557,,,0.17623476015375,0.551807603780465,,0.728042363934215,0.097247680703266,,0.311380148089082,,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2500,2500] ReLU Adam 1e-5",,0.436031744320978,1.3354924932369,,,0.179976074963402,0.551236693672766,,0.731212768636168,0.099209416503028,,0.313718701172,,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [3000,500] ReLU Adam 1e-5",,,,,,,,,,,,,F,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [3500,500] ReLU Adam 1e-5",,0.386848883955034,1.35993303370948,,,0.159675401263783,0.561324749419921,,0.721000150683704,0.089629754602919,,0.307230950504898,G,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [4000,500] ReLU Adam 1e-5",,0.402580932570262,1.34477221042647,,,0.166168947657547,0.555066981486214,,0.721235929143762,0.092234896193016,,0.306494071692811,H,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [4500,500] ReLU Adam 1e-5",,0.393197029628272,1.35599553079048,,,0.162295656225597,0.559699509217233,,0.72199516544283,0.090836799137555,,0.307860032955152,I,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [1000,700] ReLU Adam 1e-5",,0.363809462221886,1.38564535888399,,,0.150165670041311,0.571937745889472,,0.722103415930783,0.08588541483341,,0.309339512241982,B,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [1500,700] ReLU Adam 1e-5",,0.387915889764288,1.35994381154593,,,0.160115817632577,0.561329198070108,,0.721445015702685,0.089877683510034,,0.307616883711496,C,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2000,700] ReLU Adam 1e-5",,0.378697246981307,1.36672307067745,,,0.156310738836871,0.564127399039514,,0.720438137876385,0.088179170541989,,0.307083955817228,D,,,
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2500,700] ReLU Adam 1e-5",,0.395593301933903,1.34683436980193,,,0.163284739451137,0.55591815655587,,0.719202896007007,0.090772951349382,,0.304920183344796,E,,Precision,Recall
,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1200,800] ReLU Adam 1e-5","(#162, #91)",0.359534253760566,1.01787683807019,1.40948593312711,535.213102975042,0.148401038799342,0.420137938345094,,0.568538977144437,0.062348906489426,20-Jul,0.155902521008621,,,0.796760796498817,0.580665547750771
,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2500,500] ReLU Adam 1e-5",,0.391440242285763,1.3523957334138,,,0.161570526244654,0.558213660053825,,0.719784186298479,0.090190874811851,,0.305753985230625,,,,
,Spacey,doc2vec + NN,"100% embed size 2000 neighbors=10, 40 epochs [1200,800] ReLU Adam 1e-5",,0.415762226557307,1.28019141437547,,,0.171609646839717,0.528410669548717,,0.700020316388434,0.090680368387594,,0.284299866154336,,,,
17431361,Spacey,TF-IDF + NB,"50-0.01, Full Text, bigrams",,0.729526601496682,1.45789278926814,0.949293872081451,534.863286737154,0.303061915935352,0.605641769659233,,0.908703685594585,0.183546955083404,,0.440297955700444,50,,,
17363521,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1200,800] ReLU Adam 1e-5","(#162, #191)",0.353376516531404,0.973529633661338,1.45028004411727,535.22281380569,0.145859376657549,0.401833225697316,,0.547692602354866,0.058611143820503,,0.135205172839545,,,0.804077713994335,0.598347327933121
17373309,Spacey,doc2vec/TF-IDF + NN,"50 epochs [500TF-IDF+800doc2vec,1200,800] ReLU Adam 1e-5","(#192, #191)",0.394774186363162,0.954000194001056,1.47293146373796,535.178294155897,0.16294664203671,0.393772271553334,,0.556718913590043,0.064163869376783,22-Jul,0.142487222902432,,,,
17373315,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2500,700] ReLU Adam 1e-5 bigrams",,0.355032710733647,1.41226302232089,,,0.146542985903388,0.582924428974967,,0.729467414878355,0.085423486378019,,0.316943977266656,,,,
17373413,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2500,500] ReLU Adam 1e-5 bigrams",,0.336864871079112,1.42328515640437,,,0.139044044566721,0.587473915235777,,0.726517959802497,0.081684749251829,,0.314218328016805,2500,,,
17373414,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2750,500] ReLU Adam 1e-5 bigrams",,0.340798781385957,1.4225055595673,,,0.140667801886011,0.58715212953871,,0.72781993142472,0.082593399434901,,0.315504575142366,2750,,,
17373415,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2750,700] ReLU Adam 1e-5 bigrams",,0.357860096497562,1.40659747295661,,,0.147710015136521,0.580585921858513,,0.728295936995034,0.085758355305772,,0.315704078461489,,,,
17373416,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [3000,500] ReLU Adam 1e-5 bigrams",,0.335230232549784,1.42264567144124,,,0.138369332621262,0.587209961991176,,0.725579294612439,0.081251850549276,,0.313280666895152,3000,,,
17373418,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [3000,700] ReLU Adam 1e-5 bigrams",,0.326424740164326,1.43686523034032,,,0.134734785416166,0.593079214474967,,0.727813999891133,0.079908400697073,,0.315463307013567,,,,
17373419,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [3250,500] ReLU Adam 1e-5 bigrams",,0.336139163424334,1.4284189991701,,,0.138744502120605,0.589592955609533,,0.728337457730138,0.081802781079861,,0.316038676127245,3250,,,
17373420,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [3250,700] ReLU Adam 1e-5 bigrams",,0.335312862629289,1.43006441553589,,,0.138403438939385,0.590272116205183,,0.728675555144567,0.081695690792825,,0.316376955428493,,,,
17373421,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [3500,500] ReLU Adam 1e-5 bigrams",,0.34163586001746,1.42457131155491,,,0.141013313717422,0.58800478749176,,0.729018101209182,0.082916503565922,,0.316697003211332,3500,,,
17373422,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [3500,700] ReLU Adam 1e-5 bigrams",,0.340209592992969,1.42185170415557,,,0.140424609008967,0.586882244760527,,0.727306853769493,0.082412709754802,,0.314995038060748,,,,
17373423,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [3750,500] ReLU Adam 1e-5 bigrams",,0.341510118592127,1.41779564503554,,,0.14096141279854,0.58520806940575,,0.72616948220429,0.082491756244541,,0.313849299865507,3750,,,
17383966,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [500,500] ReLU Adam 1e-5 bigrams",,0.305109772264315,1.46966577929146,,,0.125936838224067,0.606617939886036,,0.732554778110103,0.076395545359245,23-Jul,0.319649432627313,500,,,
17383967,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [1000,500] ReLU Adam 1e-5 bigrams",,0.317788100550028,1.45352776550301,,,0.131169933730711,0.599956827668453,,0.731126761399163,0.078696297326559,,0.318627097124928,1000,,,
17383968,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [1500,500] ReLU Adam 1e-5 bigrams",,0.310954952236221,1.44891125888722,,,0.128349489510355,0.598051322503808,,0.726400812014163,0.076759581944357,,0.31371105116762,1500,,,
17383969,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2000,500] ReLU Adam 1e-5 bigrams",,0.329561090573345,1.42648258121997,,,0.136029342621409,0.588793681458758,,0.724823024080166,0.080093217428474,,0.31250215577888,2000,,,
17383970,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [4000,500] ReLU Adam 1e-5 bigrams",,0.342663347093037,1.42322408199777,,,0.141437418368852,0.58744870621803,,0.728886124586883,0.083087228431601,,0.316556842533257,4000,,,
17383971,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [4500,500] ReLU Adam 1e-5 bigrams",,0.339764109086075,1.4206050677387,,,0.140240731467787,0.586367684221903,,0.72660841568969,0.082232632944352,,0.314299001298136,4500,,,
17383972,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [5000,500] ReLU Adam 1e-5 bigrams",,0.350761094884479,1.41908180018609,,,0.144779837544816,0.585738941661738,,0.730518779206554,0.084803188817459,,0.318082005931924,5000,,,
17383973,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [5500,500] ReLU Adam 1e-5 bigrams",,0.356448199921681,1.4111313494929,,,0.147127241961653,0.582457320705037,,0.72958456266669,0.085695339155706,,0.317027960412568,5500,,,
17384217,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2000,500] ReLU Adam 1e-5 bigrams",,0.324754175513474,1.43358517544521,,,0.134045244636742,0.591725341933862,,0.725770586570603,0.079317968217284,,0.313398804241139,,,,
17384570,Spacey,doc2vec/TF-IDF bi + NN,"50 epochs [500TF-IDFbi+800doc2vec,1200,800] ReLU Adam 1e-5","(#192, #215)",0.415525114155251,0.971147731804317,1.45068241667834,535.162644737362,0.171511776535541,0.400850074005363,,0.572361850540904,0.068750508317063,,0.156660260461381,,,0.777342494181424,0.599002542596653
17384582,Spacey,doc2vec/TF-IDF bi + NN,"50 epochs [500TF-IDFbi+800doc2vec,1200,800] ReLU Adam 1e-5","(#162, #215)",0.368731340870633,0.985794811549529,1.43655985830737,535.208913989272,0.152197220294669,0.40689578961335,,0.559093009908019,0.061928408128756,,0.146158723147621,,,0.795749660199681,0.593042743155458
17384584,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec,1200,800] ReLU Adam 1e-5","(#162, #191, #215)",0.354062705452507,0.910899626009074,1.51052096468821,535.22451670385,0.146142607386302,0.375982119444179,,0.522124726830482,0.054947007266201,,0.109622746050096,,,0.810111655957071,0.623816023738872
,Spacey,GPT2 + NN,On all corpus; GPT; ReLU (64); epochs = 3;,,,,,,0.94,0.48,,1.42,0.4512,,0.471430256585045,,,,
,Spacey,GPT2 + NN,On 10% corpus; GPT; ReLU (128); epochs = 3;,,,,,,0.92,0.42,,1.34,0.3864,,0.408451647161941,,,,
17414795,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec,400,400] ReLU Adam 1e-5","400,400",,,,,,,"(#162, #191, #215)",,,27-Jul,,,,,
17414797,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"600,400",0.369489382034783,0.914215607025712,1.51184304596028,535.204451964979,0.152510108691354,0.377350820819253,"(#162, #191, #215)",0.529860929510607,0.057549814697916,,0.116898191608881,,,,
17414798,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"600,600",0.358316358240913,0.914851499376681,1.51071496574444,535.216117176637,0.147898341327891,0.377613291180453,"(#162, #191, #215)",0.525511632508344,0.055848379428955,,0.112907918985701,,,,
17414799,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"800,400",0.356441014697376,0.919794933698342,1.50296929394393,535.22079475766,0.14712427619486,0.379653738734191,"(#162, #191, #215)",0.52677801492905,0.05585628151594,,0.114221586553317,,,,
17414800,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"800,600",0.352079583544399,0.921296645578033,1.51053174252467,535.216092028352,0.145324055751373,0.380273583993975,"(#162, #191, #215)",0.525597639745347,0.055262899521115,,0.113136284930666,,,,
17414801,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"800,800",0.375629156203183,0.893094640181929,1.52461478216196,535.206661421453,0.155044356416164,0.36863294933057,"(#162, #191, #215)",0.523677305746735,0.057154458382751,,0.110462850818937,,,,
17414802,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"1,000,400",0.358729508638435,0.917211845560788,1.50777261639165,535.216286029409,0.148068872918501,0.378587545572027,"(#162, #191, #215)",0.526656418490528,0.056057031173832,,0.114041776379069,,,,
17414803,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"1,000,600",,,,,,,"(#162, #191, #215)",,,,,,,,
17414804,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"1,000,800",0.340978411993576,0.923761177514559,1.49712411397202,535.238136296519,0.140741946055842,0.381290842004051,"(#162, #191, #215)",0.522032788059892,0.053663615116921,,0.109716269925017,,,,
17414805,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"10,001,000",0.385490876561439,0.882374285519258,1.53716377641019,535.194971061509,0.159114871339864,0.36420802527508,"(#162, #191, #215)",0.523322896614945,0.057950913082591,,0.109627175899996,,,,
17414806,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"1,200,400",0.36784755828115,0.909387136292927,1.52420522437659,535.198560081049,0.151832430979103,0.375357825534206,"(#162, #191, #215)",0.527190256513309,0.056991491137888,,0.114288401061689,,,,
17414807,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"1,200,600",0.373998110286007,0.89232222856917,1.52753557584183,535.206144085303,0.154371127354102,0.368314129400299,"(#162, #191, #215)",0.522685256754401,0.056857067375969,,0.109541330783935,,,,
17414808,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"1,200,800",0.364226205231561,0.901663020165332,1.51796126445577,535.216149510147,0.150337684515318,0.37216962623149,"(#162, #191, #215)",0.522507310746808,0.055951119854574,,0.109729953258221,,,,
17414809,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"12,001,000",0.384657390542089,0.887181200579129,1.53770626084519,535.190455148033,0.15877084239185,0.366192123259747,"(#162, #191, #215)",0.524962965651598,0.05814063188721,,0.11131149301472,,,,
17414810,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"12,001,200",0.357486464833715,0.910845736826789,1.51251127182062,535.219156526518,0.147555795263273,0.37595987619323,"(#162, #191, #215)",0.523515671456504,0.055475058518774,,0.110933353299734,,,,
17414811,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"1,400,800",,,,,,,"(#162, #191, #215)",,,,,,,,
17414812,Spacey,doc2vec/TF-IDF/TF-IDF bi + NN,,"1,600,800",,,,,,,"(#162, #191, #215)",,,,,,,,
,Spacey,GPT2 + RUM?,On all corpus; GPT; ReLU (?); epochs = 1; Jamie,,,,,,0.65,0.76,,1.41,0.494,,0.700336566121195,,,,
17425896,Spacey,TF-IDF + NB,"Full Text, bigrams","10,0.01",,,,,,,,,,28-Jul,,,,,
17425902,Spacey,TF-IDF + NB,"Full Text, bigrams","20,0.01",,,,,,,,,,,,,,,
17425911,Spacey,TF-IDF + NB,"Full Text, bigrams","50,0.01",,,,,,,,,,,,,,,
17425916,Spacey,TF-IDF + NB,"Full Text, bigrams","100,0.01",,,,,,,,,,,,,,,
"17425919, 17431284",Spacey,TF-IDF + NB,"Full Text, bigrams","200,0.01",1.65472841648434,1.19947619714818,1.22363651387287,533.922158872495,0.683004229412315,0.495094728277039,,1.17809895768935,0.338151793372958,,0.442291017833944,200,,,
17425925,Spacey,TF-IDF + NB,"Full Text, bigrams","10,0.05",,,,,,,,,,,,,,,
17425929,Spacey,TF-IDF + NB,"Full Text, bigrams","20,0.05",,,,,,,,,,,,,,,
17425934,Spacey,TF-IDF + NB,"Full Text, bigrams","50,0.05",,,,,,,,,,,,,,,
17425938,Spacey,TF-IDF + NB,"Full Text, bigrams","100,0.05",,,,,,,,,,,,,,,
17425940,Spacey,TF-IDF + NB,"Full Text, bigrams","200,0.05",,,,,,,,,,,,,,,
"17425966, 17430999",Spacey,TF-IDF + NB,"Full Text, bigrams","10,0.1",0.153440465027717,1.9705836916964,0.451735052038987,535.424240791237,0.063333949869299,0.813376371875649,,0.876710321744948,0.051514338361244,,0.431208646010563,10,,,
17425985,Spacey,TF-IDF + NB,"Full Text, bigrams","20,0.1",,,,,,,,,,,,,,,
17425992,Spacey,TF-IDF + NB,"Full Text, bigrams","50,0.1",,,,,,,,,,,,,,,
"17436708, 17448011",Spacey,TF-IDF + NB,"Full Text, bigrams","100,0.1",1.21241319350886,1.31298837071446,1.11843045960287,534.356167976174,0.500434591388235,0.54194791207639,,1.04238250346463,0.271209481933656,,0.446067357096775,100,,,
"17426002, 17431197",Spacey,TF-IDF + NB,"Full Text, bigrams","200,0.1",1.70866430272787,1.19533032272435,1.22528911546296,533.870716259085,0.705266757845651,0.493383480837349,,1.198650238683,0.347966967904759,,0.445022166095028,200,,,
17432338,Spacey,TF-IDF + NB,"Full Text, bigrams","1000,0.1",1.84006409220079,1.29675694901005,1.12850055146597,533.734678407323,0.759503218076732,0.535248244890496,,1.29475146296723,0.406522764464254,,0.497148180190408,1000,,,
,Spacey,GPT2 + RUM?,On all corpus; GPT; ReLU (?); epochs = 3; Jamie,,,,,,0.64,0.71,,1.35,0.4544,,0.648189236285964,,,,
"17436925, 17448341",Spacey,TF-IDF + NB,"Full Text, bigrams","200,0.01",1.65494038060133,1.20432622355388,1.21640458561015,533.924328810235,0.683091719532715,0.497096620862464,,1.18018834039518,0.339562585518842,,0.444310650581326,200,,,
"17448584, 17450673",Spacey,TF-IDF + NB,"Full Text, bigrams","75,0.01",0.994959565150225,1.36531476671373,1.05637526989499,534.583350398241,0.410678625158107,0.563546108748045,,0.974224733906153,0.231436341153849,29-Jul,0.440288822605602,75,,,
17451417,Spacey,TF-IDF* + NN,"20 keywords 100%, 50 epochs [2500,500] ReLU Adam 1e-5 bigrams","keywords from 100,0.1 TF-IDF + NB",0.326863038846915,1.41998713844849,,,0.134915697190553,0.586112628277685,,0.721028325468238,0.079075793876271,,0.308682563498782,,,,
"17451746, 17451958",Spacey,TF-IDF + NB,"Full Text, bigrams","400,0.01",1.89262400798997,1.18990907098642,1.23323238093185,533.684234540092,0.781197802169169,0.491145809791861,,1.27234361196103,0.383682027153998,,0.456946435057749,400,,,
17452760,Spacey,TF-IDF + NB,"Full Text, bigrams","600,0.05",2.01107602326575,1.21236648955088,1.21096896342362,533.56558852376,0.83008995063886,0.50041531390408,,1.33050526454294,0.415389723217567,,0.474623676346797,600,,,
,Spacey,BERT + NN,,,,,,,1,0.38,,1.38,0.38,31-Jul,0.38,,,,
17545230,Spacey,GPT2 + NN,,,0.287775208833936,2.09152808753991,0.979459552761513,534.641237150864,0.118781839240536,0.863297273131664,3.07098764030142,0.982079112372201,0.102544037913919,3-Aug,0.568227627967919,,,,
17561676,-empty,doc2vec/TF-IDF/TF-IDF bi/GPT2 + NN,"50 epochs [500TF-IDF+500TF-IDFbi+800doc2vec+768GPT2,1600,800] ReLU Adam 1e-5",,0.442205577081185,1.06916162088748,1.99483536300084,534.49379743903,0.14432311108871,0.348943431246684,3.06399698388832,0.493266542335393,0.050360601591491,4-Aug,0.080848889002687,,,,
,-empty,===RUBINOVITZ===,300000 articles,,,,,,0.4173,0.8216,,1.2389,0.34285368,,0.700557940043229,,,,
