,newsurl,newsrule
38,https://www.jpost.com/international/opposition-sets-up-council-lukashenko-decries-attempt-to-seize-power-639132,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
28,https://www.jpost.com/israel-news/amid-coronavirus-ukraine-ready-to-enhance-economic-ties-with-israel-639142,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
37,https://www.jpost.com/israel-news/coronavirus-brings-eilats-largest-soup-kitchen-to-the-verge-of-collapse-639149,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
26,https://www.jpost.com/israel-news/has-bibi-given-up-israels-military-edge-for-normalization-with-the-uae-639042,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
17,https://www.jpost.com/israel-news/intel-minister-israel-didnt-change-policy-to-let-uae-get-f-35s-639040,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
33,https://www.jpost.com/israel-news/israels-election-fight-to-go-down-to-wire-639124,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
1,https://www.jpost.com/israel-news/israels-symbolic-victory-turns-famous-nos-of-khartoum-into-a-yes-639128,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
62,https://www.jpost.com/israel-news/jerusalems-safra-square-to-turn-into-covid-safe-concert-venue-639056,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
2,https://www.jpost.com/israel-news/rocket-fired-towards-ashkelon-from-the-hamas-ruled-gaza-strip-639131,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
0,https://www.jpost.com/israel-news/sudan-foreign-ministry-says-it-looks-forward-to-peace-with-israel-report-639088,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
4,https://www.jpost.com/israel-news/top-us-official-divide-credit-later-now-unite-behind-peace-deal-639139,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
8,https://www.jpost.com/israel-news/want-to-tour-israel-this-is-the-coronavirus-czars-plan-639074,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
