,newsurl,newsrule
74,https://www.dailymail.co.uk/news/article-8637971/New-Yorks-homeless-moved-shelters-complaints-Manhattan-residents.html,"^.*\/news\/[0-9a-z-]{12,}\/"
75,https://www.dailymail.co.uk/news/article-8637971/New-Yorks-homeless-moved-shelters-complaints-Manhattan-residents.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
76,https://www.dailymail.co.uk/news/article-8637971/New-Yorks-homeless-moved-shelters-complaints-Manhattan-residents.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
135,https://www.dailymail.co.uk/news/article-8638345/Can-spot-NAKED-model-hiding-images.html,"^.*\/news\/[0-9a-z-]{12,}\/"
136,https://www.dailymail.co.uk/news/article-8638345/Can-spot-NAKED-model-hiding-images.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
295,https://www.dailymail.co.uk/news/article-8638349/Flight-friendship-Israeli-German-fighter-jets-prepare-flyover-Dachau-death-camp.html,"^.*\/news\/[0-9a-z-]{12,}\/"
296,https://www.dailymail.co.uk/news/article-8638349/Flight-friendship-Israeli-German-fighter-jets-prepare-flyover-Dachau-death-camp.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
297,https://www.dailymail.co.uk/news/article-8638349/Flight-friendship-Israeli-German-fighter-jets-prepare-flyover-Dachau-death-camp.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
226,https://www.dailymail.co.uk/news/article-8638455/Youthful-Hong-Kong-actress-barely-aged-30-years-reveals-54.html,"^.*\/news\/[0-9a-z-]{12,}\/"
227,https://www.dailymail.co.uk/news/article-8638455/Youthful-Hong-Kong-actress-barely-aged-30-years-reveals-54.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
228,https://www.dailymail.co.uk/news/article-8638455/Youthful-Hong-Kong-actress-barely-aged-30-years-reveals-54.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
298,https://www.dailymail.co.uk/news/article-8638489/Curious-cub-peeks-house-door-mama-bear-drags-away-night-time-visit.html,"^.*\/news\/[0-9a-z-]{12,}\/"
299,https://www.dailymail.co.uk/news/article-8638489/Curious-cub-peeks-house-door-mama-bear-drags-away-night-time-visit.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
300,https://www.dailymail.co.uk/news/article-8638489/Curious-cub-peeks-house-door-mama-bear-drags-away-night-time-visit.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
7,https://www.dailymail.co.uk/news/article-8638547/Rose-McGowan-accuses-Alexander-Payne-grooming-her.html,"^.*\/news\/[0-9a-z-]{12,}\/"
8,https://www.dailymail.co.uk/news/article-8638547/Rose-McGowan-accuses-Alexander-Payne-grooming-her.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
9,https://www.dailymail.co.uk/news/article-8638547/Rose-McGowan-accuses-Alexander-Payne-grooming-her.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
223,https://www.dailymail.co.uk/news/article-8638603/Swedens-Covid-19-expert-comes-fire.html,"^.*\/news\/[0-9a-z-]{12,}\/"
224,https://www.dailymail.co.uk/news/article-8638603/Swedens-Covid-19-expert-comes-fire.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
225,https://www.dailymail.co.uk/news/article-8638603/Swedens-Covid-19-expert-comes-fire.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
151,https://www.dailymail.co.uk/news/article-8638685/Is-herd-immunity-close-Experts-believe-parts-New-York-London-immune-Covid-19.html,"^.*\/news\/[0-9a-z-]{12,}\/"
152,https://www.dailymail.co.uk/news/article-8638685/Is-herd-immunity-close-Experts-believe-parts-New-York-London-immune-Covid-19.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
153,https://www.dailymail.co.uk/news/article-8638685/Is-herd-immunity-close-Experts-believe-parts-New-York-London-immune-Covid-19.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
232,https://www.dailymail.co.uk/news/article-8638859/Chilling-James-Bond-style-gadgets-used-British-secret-agents-World-War-Two-emerge-sale.html,"^.*\/news\/[0-9a-z-]{12,}\/"
233,https://www.dailymail.co.uk/news/article-8638859/Chilling-James-Bond-style-gadgets-used-British-secret-agents-World-War-Two-emerge-sale.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
286,https://www.dailymail.co.uk/news/article-8638929/15-horses-mutilated-France-police-hunt-mystery-attackers.html,"^.*\/news\/[0-9a-z-]{12,}\/"
287,https://www.dailymail.co.uk/news/article-8638929/15-horses-mutilated-France-police-hunt-mystery-attackers.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
94,https://www.dailymail.co.uk/news/article-8638967/Gov-Andrew-Cuomo-book-COVID-19-response-October.html,"^.*\/news\/[0-9a-z-]{12,}\/"
95,https://www.dailymail.co.uk/news/article-8638967/Gov-Andrew-Cuomo-book-COVID-19-response-October.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
96,https://www.dailymail.co.uk/news/article-8638967/Gov-Andrew-Cuomo-book-COVID-19-response-October.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
140,https://www.dailymail.co.uk/news/article-8638977/President-Xi-Jinping-facing-widespread-opposition-Communist-Party-insider-claims.html,"^.*\/news\/[0-9a-z-]{12,}\/"
141,https://www.dailymail.co.uk/news/article-8638977/President-Xi-Jinping-facing-widespread-opposition-Communist-Party-insider-claims.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
