,newsurl,newsrule
73,https://www.washingtonpost.com/health/tracking-coronavirus-dc-baltimore/2020/08/17/411a028a-e0a5-11ea-b69b-64f7b0477ed4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
48,https://www.washingtonpost.com/health/trump-fetal-tissue-research/2020/08/18/85902fcc-e157-11ea-8dd2-d07812bf00f7_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
17,https://www.washingtonpost.com/health/who-warns-young-people-are-emerging-as-main-spreaders-of-the-coronavirus/2020/08/18/1822ee92-e18f-11ea-b69b-64f7b0477ed4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
5,https://www.washingtonpost.com/history/2020/08/18/susan-b-anthony-trump-pardon/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
49,https://www.washingtonpost.com/investigations/the-government-spent-tens-of-millions-on-a-treatment-for-chemical-weapons-exposure-the-company-that-makes-it-wont-say-whether-it-works/2020/08/18/8824df90-b0dc-11ea-8f56-63f38c990077_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
27,https://www.washingtonpost.com/lifestyle/2020/08/17/how-parents-can-help-shy-introverted-kids-through-particularly-tough-back-to-school-season/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
108,https://www.washingtonpost.com/lifestyle/advice/ask-amy-wife-is-jealous-of-husbands-other-mother/2020/08/09/9c1143f0-d52a-11ea-aff6-220dd3a14741_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
107,https://www.washingtonpost.com/lifestyle/advice/carolyn-hax-shes-uncomfortable-with-his-female-friends--or-perhaps-herself/2020/08/17/d87589be-d8e5-11ea-aff6-220dd3a14741_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
109,https://www.washingtonpost.com/lifestyle/advice/miss-manners-are-aunt-and-uncle-titles-forever-or-just-for-kids/2020/08/12/6035dfea-d529-11ea-aff6-220dd3a14741_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
120,https://www.washingtonpost.com/lifestyle/food/why-we-should-ban-junk-food-ads-aimed-at-children/2020/08/18/712a23e2-e0b9-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
26,https://www.washingtonpost.com/lifestyle/home/make-your-cooking-life-easier-with-these-simple-steps-for-an-organized-pantry/2020/08/14/f425ac4a-d66d-11ea-aff6-220dd3a14741_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
104,https://www.washingtonpost.com/lifestyle/media/the-newsroom-was-the-beating-heart-of-a-local-newspaper-whats-lost-when-the-owner-shuts-it-down/2020/08/17/6e9840e4-dcd8-11ea-8051-d5f887d73381_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
105,https://www.washingtonpost.com/lifestyle/on-parenting/breastfeeding-weaning-mental-health/2020/08/17/9dd82d60-d751-11ea-9c3b-dfc394c03988_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
12,https://www.washingtonpost.com/lifestyle/style/jill-biden-is-finally-ready-to-be-first-lady-can-she-help-her-husband-beat-trump/2020/08/17/acacc936-e007-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
7,https://www.washingtonpost.com/lifestyle/style/michelle-obama-convention-speech-necklace-vote/2020/08/18/bd07fb74-e0e4-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
135,https://www.washingtonpost.com/lifestyle/travel/amid-coronavirus-restrictions-can-small-inns-and-bandbs-retain-their-warm-and-cozy-vibe/2020/08/13/3e97c670-d7f7-11ea-930e-d88518c57dcc_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
133,https://www.washingtonpost.com/lifestyle/travel/he-set-out-to-show-his-son-the-dc-areas-68-civil-war-forts-protests-made-it-more-than-a-diversion/2020/08/13/b86136d2-d354-11ea-9038-af089b63ac21_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
134,https://www.washingtonpost.com/lifestyle/travel/road-trip-covid-restrictions-states/2020/08/13/5ff309ac-db25-11ea-809e-b8be57ba616e_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
106,https://www.washingtonpost.com/lifestyle/wellness/is-the-glass-half-full-your-age-might-affect-your-optimism-but-the-pandemic-may-not/2020/08/14/ec8d52d4-d290-11ea-8d32-1ebf4e9d8e0d_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
93,https://www.washingtonpost.com/local/coronavirus-montgomery-maryland-virginia-dc/2020/08/18/28865186-e147-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
21,https://www.washingtonpost.com/local/education/university-of-notre-dame-halts-in-person-teaching-for-two-weeks-as-virus-count-climbs/2020/08/18/658a3536-e195-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
97,https://www.washingtonpost.com/local/md-politics/maryland-virginia-dc-voting-drop-boxes/2020/08/18/8196243e-e0d6-11ea-b69b-64f7b0477ed4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
101,https://www.washingtonpost.com/local/new-signs-suggest-giant-panda-is-bearing-a-healthy-fetus-national-zoo-says/2020/08/18/a62625c0-e120-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
50,https://www.washingtonpost.com/local/obituaries/anne-ferguson-rohrer-washington-post-editor-and-traffic-cop-of-news-flow-dies-at-58/2020/08/18/dc0c2eae-e153-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
89,https://www.washingtonpost.com/local/obituaries/dale-hawerchuk-hockey-hall-of-famer-with-a-talent-for-scoring-big-dies-at-57/2020/08/18/d62e6b70-d378-11ea-8d32-1ebf4e9d8e0d_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
98,https://www.washingtonpost.com/local/public-safety/dionte-coley-black-lives-matter-plaza/2020/08/18/ca2914b0-e0c5-11ea-ade1-28daf1a5e919_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
103,https://www.washingtonpost.com/local/public-safety/md-man-charged-with-murder-child-abuse-in-death-of-6-year-old-daughter/2020/08/18/d6d90c02-e196-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
100,https://www.washingtonpost.com/local/report-faults-maryland-for-failings-in-chesapeake-bay-pollution/2020/08/18/8c4421f2-e193-11ea-b69b-64f7b0477ed4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
102,https://www.washingtonpost.com/local/virginia-politics/louise-lucas-confederate-statue-warrant/2020/08/18/47c2d498-e183-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
94,https://www.washingtonpost.com/local/virginia-politics/northam-presents-scaled-down-budget-recommendations-to-lawmakers-ahead-of-special-legislative-session/2020/08/18/b25d3e6a-e0c5-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
